num	filename	duration	caption
21	hospital_3707/21.wav	10.005963718820862	在病房里，有人的对话声，人叫声，机器操作声
21	hospital_3707/21.wav	10.005963718820862	病房内医生和病人的对话声，医疗机器运转声
22	hospital_3707/22.wav	10.005963718820862	医院，几个医生边整理东西边对话
22	hospital_3707/22.wav	10.005963718820862	在手术室里，有人的说话声，背景音效，关门声
22	hospital_3707/22.wav	10.005963718820862	两个医生的对话声，关门声，后期制作声
23	hospital_3707/23.wav	10.005963718820862	医院，几个医生整理东西
23	hospital_3707/23.wav	10.005963718820862	在病房里，有人声，背景音效，翻弄钱夹声，叹气声
23	hospital_3707/23.wav	10.005963718820862	有人在说话，走路声，后期制作声
24	hospital_3707/24.wav	10.005963718820862	医院走廊上，医生和护士对话
24	hospital_3707/24.wav	10.005963718820862	在医院里，有人的对话声，人群嘈杂声，脚步声，打电话声
24	hospital_3707/24.wav	10.005963718820862	医生和护士在医院的对话声，车轮声
25	hospital_3707/25.wav	10.005963718820862	医院走廊上，两个医生对话
25	hospital_3707/25.wav	10.005963718820862	在医院里，有人声，后期操作声，脚步声
25	hospital_3707/25.wav	10.005963718820862	有人在手术室里和外面的对话声，走路声
26	hospital_3707/26.wav	10.005963718820862	病房内，病人家属和医生对话
26	hospital_3707/26.wav	10.005963718820862	在病房里，有人声，笑声
26	hospital_3707/26.wav	10.005963718820862	病房内医生和病人家属的对话声
27	hospital_3707/27.wav	10.005963718820862	走廊上有人打电话，手术室里医生和护士对话，计时器在响
27	hospital_3707/27.wav	10.005963718820862	在医院里，有电话铃声，人声，设备响声
27	hospital_3707/27.wav	10.005963718820862	接听电话时手机翻盖声音，医生对话声，通讯工具的铃声
28	hospital_3707/28.wav	10.005963718820862	手术台上，医生和病人对话
28	hospital_3707/28.wav	10.005963718820862	在手术室里，有人的对话声，机器操作声
28	hospital_3707/28.wav	10.005963718820862	病房内医生和病人的对话声，医疗机器运转声
29	hospital_3707/29.wav	10.005963718820862	病房内，病人和医生对话，挣扎
29	hospital_3707/29.wav	10.005963718820862	在病房里，有人的对话声，机器响声
29	hospital_3707/29.wav	10.005963718820862	病房内医生和病人的对话声，走路声
30	hospital_3707/30.wav	10.005963718820862	餐厅内，路人走动，几个人对话，移动桌椅
30	hospital_3707/30.wav	10.005963718820862	在饭桌上，有推板凳声，对话声
30	hospital_3707/30.wav	10.005963718820862	在餐厅里有几个人的对话声，拖动凳子的声音
31	hospital_3707/31.wav	10.005963718820862	病房内，病人和医生对话，医生整理资料
31	hospital_3707/31.wav	10.005963718820862	在病房里，有背景音效，人声
31	hospital_3707/31.wav	10.005963718820862	病人和医生说话，翻纸声
32	hospital_3707/32.wav	10.005963718820862	病房内，病人和医生对话
32	hospital_3707/32.wav	10.005963718820862	在病房里，有人的对话声，文件记录声
32	hospital_3707/32.wav	10.005963718820862	病房内医生和病人的对话声，走路声
33	hospital_3707/33.wav	10.005963718820862	办公室内，医生对话
33	hospital_3707/33.wav	10.005963718820862	在手术室里，有背景音效，对话声
33	hospital_3707/33.wav	10.005963718820862	两个医生的对话声，后期制作声，有一个医生说话声
34	hospital_3707/34.wav	10.005963718820862	办公室内，医生对话
34	hospital_3707/34.wav	10.005963718820862	在办公室里，有背景音效，对话声
34	hospital_3707/34.wav	10.005963718820862	两个医生的对话声，后期制作声
35	hospital_3707/35.wav	10.005963718820862	病房内，医生和病人对话
35	hospital_3707/35.wav	10.005963718820862	在病房里，有对话声
35	hospital_3707/35.wav	10.005963718820862	病房内医生和病人的对话声
36	hospital_3707/36.wav	10.005963718820862	手术台上，医生对话
36	hospital_3707/36.wav	10.005963718820862	在手术室里，有机器操作声，对话声
36	hospital_3707/36.wav	10.005963718820862	手术室内有人对话，手术器械声，机器运作声
37	hospital_3707/37.wav	10.005963718820862	办公室，医生让病人喝咖啡
37	hospital_3707/37.wav	10.005963718820862	在病房里，有背景音效，对话声，欢呼声，笑声
37	hospital_3707/37.wav	10.005963718820862	病房内医生和病人的对话声，鼓掌声，后期制作声
38	hospital_3707/38.wav	10.005963718820862	办公室内，医生对话，电脑提示音
38	hospital_3707/38.wav	10.005963718820862	在办公室里，有电脑声，欢呼声，对话声
38	hospital_3707/38.wav	10.005963718820862	病房内医生的对话声，医疗机器运转声
39	hospital_3707/39.wav	10.005963718820862	病房内，呼吸声，手术台上电子仪器提示，医生对话
39	hospital_3707/39.wav	10.005963718820862	在手术室里，有设备响声，喘气声，对话声
39	hospital_3707/39.wav	10.005963718820862	病房内医生的对话声，医疗机器运转声，后期制作声
40	hospital_3707/40.wav	10.005963718820862	医生在走廊上和人谈话
40	hospital_3707/40.wav	10.005963718820862	在医院里，有对话声，叹气声
40	hospital_3707/40.wav	10.005963718820862	病房外医生和病人家属的对话声
41	hospital_3707/41.wav	10.005963718820862	医生在病房内讨论
41	hospital_3707/41.wav	10.005963718820862	在病房里，有对话声，拿东西声
41	hospital_3707/41.wav	10.005963718820862	在医院里抢救一名病人，男医生和男护士的对话
42	hospital_3707/42.wav	10.005963718820862	医生在换衣间对话
42	hospital_3707/42.wav	10.005963718820862	在病房里，有对话声，背景音效
42	hospital_3707/42.wav	10.005963718820862	医院走廊和急诊室里，医生、护士和病人的对话
43	hospital_3707/43.wav	10.005963718820862	医生在走廊和病人对话
43	hospital_3707/43.wav	10.005963718820862	在手术室里，有对话声
43	hospital_3707/43.wav	10.005963718820862	一个枪伤病人和医生的对话
44	hospital_3707/44.wav	10.005963718820862	医生和护士对话，仪器在响
44	hospital_3707/44.wav	10.005963718820862	在办公室里，有对话声，叹气声，说话声
44	hospital_3707/44.wav	10.005963718820862	医生和护士在给一个病人做x光
45	hospital_3707/45.wav	10.005963718820862	医生对话
45	hospital_3707/45.wav	10.005963718820862	在办公室里，有背景声，说话声
45	hospital_3707/45.wav	10.005963718820862	三个医生对病情展开讨论
46	hospital_3707/46.wav	10.005963718820862	病人和医生对话
46	hospital_3707/46.wav	10.005963718820862	在病房里，有说话声
46	hospital_3707/46.wav	10.005963718820862	病人和护士的对话
47	hospital_3707/47.wav	10.005963718820862	病房内，仪器在响，女人在打电话，男人拉起窗帘
47	hospital_3707/47.wav	10.005963718820862	在病房里，有设备声，打电话声，嘈杂声，拉帘子声，对话声
47	hospital_3707/47.wav	10.005963718820862	急诊室里，一个女人打电话打扰了病人，医生拉起了帘子
48	hospital_3707/48.wav	10.005963718820862	手术台上，医生对话，仪器响着
48	hospital_3707/48.wav	10.005963718820862	在手术室里，有设备响声，对话声
48	hospital_3707/48.wav	10.005963718820862	手术室里，医生和护士在抢救病人，有生命体征机的警报声和医生的对话
49	hospital_3707/49.wav	10.005963718820862	办公室内，医生对话
49	hospital_3707/49.wav	10.005963718820862	在办公室里，有对话声，说话声
49	hospital_3707/49.wav	10.005963718820862	一个女护士和一个女医生关于狗的对话
50	hospital_3707/50.wav	10.005963718820862	手术台内，医生争吵，仪器响动
50	hospital_3707/50.wav	10.005963718820862	在病房里，有对话声，设备响声
50	hospital_3707/50.wav	10.005963718820862	两个医生在因为一个病人的病情争吵
51	hospital_3707/51.wav	10.005963718820862	病房内，病人和家属对话，拉开窗帘
51	hospital_3707/51.wav	10.005963718820862	在病房里，有对话声，拉帘子声
51	hospital_3707/51.wav	10.005963718820862	一个女孩住院了，她的家人朋友来探望，有拉帘子的声音和对话声
52	hospital_3707/52.wav	10.005963718820862	病房内，仪器一直响着，医生对话
52	hospital_3707/52.wav	10.005963718820862	在病房里，有设备响声，叫声，对话声
52	hospital_3707/52.wav	10.005963718820862	手术室里，医生和护士在抢救病人，有生命体征机的警报声，站起身椅子移动的声音和医生的说话声呢
53	hospital_3707/53.wav	10.005963718820862	病房内，病人和医生对话，仪器一直响着
53	hospital_3707/53.wav	10.005963718820862	在病房里，有有设备响声，说话声，对话声
53	hospital_3707/53.wav	10.005963718820862	病房里，医生抢救病人，有病人痛苦的呼声，医生的说话声和机器的警报声
54	hospital_3707/54.wav	10.005963718820862	病房内，医生和护士对话，仪器响着
54	hospital_3707/54.wav	10.005963718820862	在病房里，有人的哭声，笑声，对话声
54	hospital_3707/54.wav	10.005963718820862	病房里，两个医生的交谈声和一个女人看到受伤病人的感叹声
55	hospital_3707/55.wav	10.005963718820862	医院走廊，两个医生对话
55	hospital_3707/55.wav	10.005963718820862	在长椅上，有人的说话声
55	hospital_3707/55.wav	10.005963718820862	医院走廊的地上，两个医生坐着靠着墙谈话
56	hospital_3707/56.wav	10.005963718820862	医院走廊，关门声，病人说话的声音，电话提示音
56	hospital_3707/56.wav	10.005963718820862	在医院，病人家属和医生对话，手机响声
56	hospital_3707/56.wav	10.005963718820862	两个女人在医院走廊大声说话，一个女人和医生们告别，有说话的声音，碰撞声，电话声
57	hospital_3707/57.wav	10.005963718820862	医院，医生给一个孩子检查脸部的对话
57	hospital_3707/57.wav	10.005963718820862	在办公室，有医生的说话声
57	hospital_3707/57.wav	10.005963718820862	医生给一个小男孩做检查，有说话的声音
58	hospital_3707/58.wav	10.005963718820862	医院里，几个医生对话，一个医生在哭泣
58	hospital_3707/58.wav	10.005963718820862	在办公室，有医生的对话声和医生的哭声
58	hospital_3707/58.wav	10.005963718820862	医生办公室里，有一个年轻的女医生在哭，别的人在安慰她，有哭声，脚步声和说话的声音
59	hospital_3707/59.wav	10.005963718820862	医院里，病人和医生对话，仪器响着
59	hospital_3707/59.wav	10.005963718820862	在病房里，有背景音乐，医生和病人的对话声
59	hospital_3707/59.wav	10.005963718820862	病房里，医生和两个病人交谈。有说话的声音
60	hospital_3707/60.wav	10.005963718820862	医院内，一个男子抽泣，水声
60	hospital_3707/60.wav	10.005963718820862	在病房里，有家属哭声，洗帕子声，人的说话声
60	hospital_3707/60.wav	10.005963718820862	病房里，一个男人抹了眼泪，蹲在绞干毛巾。有哭泣声，水声，病人的呓语
61	hospital_3707/61.wav	10.005963718820862	医院内，几个医生交谈，医生将笔插进口袋
61	hospital_3707/61.wav	10.005963718820862	在办公室里，有医生对话声，背景音乐
61	hospital_3707/61.wav	10.005963718820862	医生办公室里，几个医生讨论病人病情
62	hospital_3707/62.wav	10.005963718820862	医院内，仪器不断响着，一个病人安慰小朋友
62	hospital_3707/62.wav	10.005963718820862	在病房里，有病人说话声，喘气声，设备响声，家属说话声
62	hospital_3707/62.wav	10.005963718820862	在急救室抢救一个烧伤的病人，有说话的声音和体征仪的声音
63	hospital_3707/63.wav	10.005963718820862	医院内，孕妇的呻吟，家属和医生的交谈，推车移动的声音
63	hospital_3707/63.wav	10.005963718820862	在病房里，有病人叫声，设备响声，机器操作声，医生和家属对话声
63	hospital_3707/63.wav	10.005963718820862	病房里，一个孕妇要生产。有说话的声音，放东西的声音，孕妇的叫声，呼吸机的声音
64	hospital_3707/64.wav	10.005963718820862	手术室外，家属拍打腿的声音，手术台上，手术刀的声音
64	hospital_3707/64.wav	10.005963718820862	在手术室，有家属拍腿声，设备响声，手术刀夹东西声，放手术刀声
64	hospital_3707/64.wav	10.005963718820862	手术室外，家属焦急的等候。手术室内，医生进行手术。有拍打腿的声音，手术器具碰撞的声音和体征仪的声音
65	hospital_3707/65.wav	10.005963718820862	医院走廊上，病人和医生争吵
65	hospital_3707/65.wav	10.005963718820862	在办公室，有医生和病人家属的争吵声
65	hospital_3707/65.wav	10.005963718820862	病人家属和护士在医院走廊上理论。有争论声
66	hospital_3707/66.wav	10.005963718820862	手术台上，医生和护士对话，仪器在不停响着
66	hospital_3707/66.wav	10.005963718820862	在办公室里，有医生对话声，设备响声，走路声
66	hospital_3707/66.wav	10.005963718820862	手术室里，孕妇生产。有医生的说话声，脚步声，体征仪的声音
67	hospital_3707/67.wav	10.005963718820862	医院走廊上，病人间交谈，医生和护士对话
67	hospital_3707/67.wav	10.005963718820862	在医院，有病人对话声，人群嘈杂声，医生对话声
67	hospital_3707/67.wav	10.005963718820862	医院大厅，医生和护士包扎两伙斗殴的年轻人，有说话的声音，脚步声
68	hospital_3707/68.wav	10.005963718820862	医院走廊里，医生帮病人包扎所交谈
68	hospital_3707/68.wav	10.005963718820862	在医院，有病人叫声，和医生对话声，医生拿钳子声
68	hospital_3707/68.wav	10.005963718820862	医院大厅，护士给一个受伤的病人清理伤口，有说话的声音，放瓶子时的碰撞声
69	hospital_3707/69.wav	10.005963718820862	医院工作室里，两个医生在讲话，旁边是整理工具的声音
69	hospital_3707/69.wav	10.005963718820862	在办公室，有医生对话声，其他人嘈杂声
69	hospital_3707/69.wav	10.005963718820862	一个护士在和另一个护士抱怨。有说话的声音，旁人走过的声音，护士拍打安慰的声音
70	hospital_3707/70.wav	10.005963718820862	病床旁的仪器不停叫着，医生开门，和家属谈话
70	hospital_3707/70.wav	10.005963718820862	在手术室外，有设备响声，医生开门声，家属脚步声，和医生对话声
70	hospital_3707/70.wav	10.005963718820862	手术结束，医生走出手术室，家属询问病人情况。有说话的声音，开门声，脚步声
71	hospital_3707/71.wav	10.005963718820862	手术台上，两个医生在讨论
71	hospital_3707/71.wav	10.005963718820862	手术室，医生们讨论病人病情，有说话的声音
71	hospital_3707/71.wav	10.005963718820862	医生和护士的对话，手术机器声，后期处理声
72	hospital_3707/72.wav	10.005963718820862	病房内，病人和医生交谈
72	hospital_3707/72.wav	10.005963718820862	病房里，病人和医生在谈话，有说话的声音
72	hospital_3707/72.wav	10.005963718820862	医生和病人对话，救护车声，后期处理声
73	hospital_3707/73.wav	10.005963718820862	医院走廊上，两个医生讨论，看病人所拍的x光片
73	hospital_3707/73.wav	10.005963718820862	医生讨论病人病情，有说话的声音，x光片弯折的声音
73	hospital_3707/73.wav	10.005963718820862	男医生和女医生对话，胶片抖动声
74	hospital_3707/74.wav	10.005963718820862	医院走廊上，两个医生讨论
74	hospital_3707/74.wav	10.005963718820862	医院走廊上，护士的对话，有说话的人声
74	hospital_3707/74.wav	10.005963718820862	男女护士对话，广播声，病人声音
75	hospital_3707/75.wav	10.005963718820862	医院病房内，一个病人和医生交谈
75	hospital_3707/75.wav	10.005963718820862	病人和护士的对话，有说话的声音
75	hospital_3707/75.wav	10.005963718820862	病人和护士在对话，警报声，咳嗽声
76	hospital_3707/76.wav	10.005963718820862	医院里，医生讨论病人病情
76	hospital_3707/76.wav	10.005963718820862	几个医生在办公室讨论病人病情，有说话的声音，x光片弯折的声音
76	hospital_3707/76.wav	10.005963718820862	后期处理声，医生对话，胶片抖动声
77	hospital_3707/77.wav	10.005963718820862	手术台上，两个医生讨论，开门声
77	hospital_3707/77.wav	10.005963718820862	医生手术时的交谈和手术结束后，有说话的声音，剪刀的声音，开门的声音
77	hospital_3707/77.wav	10.005963718820862	手术刀声，医生对话，其他人说话声，推门声，后期处理声
78	hospital_3707/78.wav	10.005963718820862	病房内，病人对医生说着话
78	hospital_3707/78.wav	10.005963718820862	病房里，病人和医生在谈话，有说话的声音
78	hospital_3707/78.wav	10.005963718820862	后期处理声，病人声音，医疗器械声音
79	hospital_3707/79.wav	10.005963718820862	病房内，医生安慰着病人
79	hospital_3707/79.wav	10.005963718820862	病房里，医生和病人交谈，有说话的声音
79	hospital_3707/79.wav	10.005963718820862	医生声音，病人声音，走路声音，后期处理声音
80	hospital_3707/80.wav	10.005963718820862	病房内，男人的呻吟，女人和医生交谈
80	hospital_3707/80.wav	10.005963718820862	急诊室里，病人家属和医生的对话，有说话的声音，脚步声和病人的呻吟声
80	hospital_3707/80.wav	10.005963718820862	医生和病人家属对话，病人呻吟声，其他医生说话声
81	hospital_3707/81.wav	10.005963718820862	病房内，病人向医生解释病情
81	hospital_3707/81.wav	10.005963718820862	病房里，医生和病人交谈，有说话的声音
81	hospital_3707/81.wav	10.005963718820862	病人说话声，其他人小声说话
82	hospital_3707/82.wav	10.005963718820862	手术台上，仪器不停响着，两个医生在交谈
82	hospital_3707/82.wav	10.005963718820862	手术室里，几个医生的交谈，有说话的声音
82	hospital_3707/82.wav	10.005963718820862	医生对话，手术室医疗器械声，有人说话
83	hospital_3707/83.wav	10.005963718820862	病房内，病人和医生交谈
83	hospital_3707/83.wav	10.005963718820862	病房里，医生和病人的交谈，有说话的声音，脚步声
83	hospital_3707/83.wav	10.005963718820862	女医生和病人讲话，医院环境声音，男医生讲话
84	hospital_3707/84.wav	10.005963718820862	病房内，医生和病人对话
84	hospital_3707/84.wav	10.005963718820862	病房里，医生和病人的交谈，有说话的声音，脚步声
84	hospital_3707/84.wav	10.005963718820862	病人和医生讲话，医院环境声音
85	hospital_3707/85.wav	10.005963718820862	病床旁仪器不停响着，医生和护士交谈
85	hospital_3707/85.wav	10.005963718820862	急诊室，医生和护士就病人病情的对话，有说话的声音，体征仪的声音
85	hospital_3707/85.wav	10.005963718820862	医疗器械声，男女医生和护士讲话
86	hospital_3707/86.wav	10.005963718820862	急救室，有人在哭泣，医生护士说话声
86	hospital_3707/86.wav	10.005963718820862	医生和护士对病人进行急救，有说话的声音，塑料袋的声音，金属碰撞的声音
86	hospital_3707/86.wav	10.005963718820862	很多人在讲话，哭声，脚步声，医疗器械声
87	hospital_3707/87.wav	10.005963718820862	手术台上，医生对病人说话，仪器响着
87	hospital_3707/87.wav	10.005963718820862	手术室，医生进行手术，有说话的声音，体征仪的声音
87	hospital_3707/87.wav	10.005963718820862	后期处理音，医疗器械声，病人呼吸声，医生说话声
88	hospital_3707/88.wav	10.005963718820862	手术台上，医生对病人说话，仪器响着，开门
88	hospital_3707/88.wav	10.005963718820862	手术室里，医生和病人说话，手术结束后，医生和家属的互动，有说话的声音，体征仪的声音，开门的声音和脚步声
88	hospital_3707/88.wav	10.005963718820862	医疗器械声，推门声，医生说话声，后期处理声
89	hospital_3707/89.wav	10.005963718820862	急救室，有人在哭泣，医生护士说话声
89	hospital_3707/89.wav	10.005963718820862	急诊室，护士在急救，有说话的声音和哭声
89	hospital_3707/89.wav	10.005963718820862	很多人在讲话，有人哭，医疗器械声
90	hospital_3707/90.wav	10.005963718820862	医院走廊，医生对病人打招呼，走动声
90	hospital_3707/90.wav	10.005963718820862	走廊上，医生和病人的对话，有说话的声音和脚步声
90	hospital_3707/90.wav	10.005963718820862	后期处理声，脚步声，医生说话声，叹气声
91	hospital_3707/91.wav	10.005963718820862	急救室内，医生轮流对模型做心脏复苏
91	hospital_3707/91.wav	10.005963718820862	手术室一群人在做实验，在对话，然后一直有用假人压胸声，急促呼吸声
91	hospital_3707/91.wav	10.005963718820862	一群人在练习，有交流声，按压声和设备声音
92	hospital_3707/92.wav	10.005963718820862	医院，两个医生在走廊讨论病人
92	hospital_3707/92.wav	10.005963718820862	两个人在医院走廊交谈，师父笑了一声，与后期操作声
92	hospital_3707/92.wav	10.005963718820862	两个人对话声，视频背景声
93	hospital_3707/93.wav	10.005963718820862	医院，急救成功，家属和医生交谈
93	hospital_3707/93.wav	10.005963718820862	一群人在办公室里交谈，机器发出的声音
93	hospital_3707/93.wav	10.005963718820862	一群人在急救室门口交谈，急救的声音，走动声，哭声
94	hospital_3707/94.wav	10.005963718820862	手术室外，病人和家属交谈
94	hospital_3707/94.wav	10.005963718820862	手术前有人与病人说话，然后是开手术门的声音，病人说话
94	hospital_3707/94.wav	10.005963718820862	几个人在急救室门口说话和开门声，病床推拉声
95	hospital_3707/95.wav	10.005963718820862	两个医生边洗手边交谈
95	hospital_3707/95.wav	10.005963718820862	洗手间，两人交谈，然后是水流声，洗手声
95	hospital_3707/95.wav	10.005963718820862	两个人说话打肥皂洗手的声音
96	hospital_3707/96.wav	10.005963718820862	医院走廊，医生和清洁工讲话
96	hospital_3707/96.wav	10.005963718820862	医生与保洁有争执，另外两人相劝，后期操作声
96	hospital_3707/96.wav	10.005963718820862	几个人在走廊上讲话有后期制作声和推车声
97	hospital_3707/97.wav	10.005963718820862	病房内，病人和家属聊天
97	hospital_3707/97.wav	10.005963718820862	病房里病人与家属交谈，背景广播声夹杂着关门声
97	hospital_3707/97.wav	10.005963718820862	几个人在病房讲话还有开门声和背景声音
98	hospital_3707/98.wav	10.005963718820862	病床上，病人看着手机视频狂笑
98	hospital_3707/98.wav	10.005963718820862	手机在播报彩票，病人激动大叫，撞击床的声音
98	hospital_3707/98.wav	10.005963718820862	几个人在病房，患者笑声，播报声还有拍摄制作的声音
99	hospital_3707/99.wav	10.005963718820862	医院走廊，有人推行李箱，护士询问病人病情
99	hospital_3707/99.wav	10.005963718820862	俩人拉着箱子与地面的摩擦声，护士询问病人情况的交谈声，起来时凳子的声音，后期操作声
99	hospital_3707/99.wav	10.005963718820862	一群人在医院大厅走动，交谈和后期制作背景声音
100	hospital_3707/100.wav	10.005963718820862	急救室内，医生在说话，护士整理医疗器材的声音
100	hospital_3707/100.wav	10.005963718820862	一个人在问医生问题，然后周围有人声，收拾东西的声音
100	hospital_3707/100.wav	10.005963718820862	几个人在听课，收纳东西和视频器材声
101	hospital_3707/101.wav	10.005963718820862	病床上，病人讲话
101	hospital_3707/101.wav	10.005963718820862	病人在医院病床上说话
101	hospital_3707/101.wav	10.005963718820862	几个人围着听病人说话
102	hospital_3707/102.wav	10.005963718820862	学校外面，父子交谈
102	hospital_3707/102.wav	10.005963718820862	爸爸在校门口接到儿子，说话之后亲了儿子一口，周围是学生们的嘈杂声
102	hospital_3707/102.wav	10.005963718820862	一堆人接孩子放学，说话打闹，视频背景声
103	hospital_3707/103.wav	10.005963718820862	办公室内，父子交谈，父亲拍腿
103	hospital_3707/103.wav	10.005963718820862	两人在宿舍说话，大人拍了一下大腿
103	hospital_3707/103.wav	10.005963718820862	两个人在交流，椅子的转动
104	hospital_3707/104.wav	10.005963718820862	病床旁边的仪器不断响着，病人家属对医生说话
104	hospital_3707/104.wav	10.005963718820862	有走路声，仪器发出的声音，然后是讲话声
104	hospital_3707/104.wav	10.005963718820862	几个人交流病情，病房器材在运作的声音
105	hospital_3707/105.wav	10.005963718820862	病床旁边，医生在说话
105	hospital_3707/105.wav	10.005963718820862	有说话声，然后是后期操作声
105	hospital_3707/105.wav	10.005963718820862	一个人录制视频，开门声还有收录视频声
106	hospital_3707/106.wav	10.005963718820862	医疗培训室内，医生对培训人员说话
106	hospital_3707/106.wav	10.005963718820862	有人在实验室说话，周围是交流声
